id,TZ_Region
24909,Kagera
17737,Kilimanjaro
63210,Mtwara
58397,Mwanza
15703,Kilimanjaro
38527,Mtwara
2291,Tanga
31375,Tabora
21306,Mtwara
52473,Shinyanga
71694,Morogoro
19504,Dodoma
8153,Manyara
3851,Manyara
57301,Tanga
12326,Manyara
26820,Kagera
41017,SIMIYU
45059,Rukwa
2654,Mbeya
39682,Ruvuma
44986,Manyara
33280,Mbeya
20503,Tabora
10191,Mwanza
12048,Mbeya
64938,Morogoro
40348,Kigoma
39186,Shinyanga
61881,Tabora
35265,NJOMBE
67585,Mwanza
69734,Kilimanjaro
17084,Morogoro
43798,NJOMBE
28507,GEITA
30366,Mara
56380,NJOMBE
55066,Shinyanga
26230,Pwani
64753,NJOMBE
19441,Pwani
25054,Arusha
2163,Dodoma
63493,Kilimanjaro
14327,Iringa
23487,Lindi
41143,Singida
4594,Morogoro
27258,Kigoma
61367,Kilimanjaro
12413,Dar es Salaam
28589,Pwani
52040,Singida
26766,NJOMBE
863,Shinyanga
29526,Kilimanjaro
53384,SIMIYU
56634,SIMIYU
26433,Iringa
2585,Shinyanga
22437,Dar es Salaam
12203,Singida
9166,Pwani
6467,Dodoma
12980,Tabora
36269,Arusha
69032,Singida
3067,Iringa
52902,Arusha
53162,Tanga
30927,Tabora
54807,Manyara
1083,Mwanza
86,Tabora
16518,Kigoma
7932,SONGWE
22027,Mwanza
5073,Pwani
56342,Dar es Salaam
14563,Tanga
38485,Mbeya
63144,Morogoro
1959,NJOMBE
4323,Kagera
30061,Iringa
56013,Singida
61460,Iringa
60845,Pwani
29469,Singida
71504,Kigoma
15731,Mbeya
8297,NJOMBE
5341,NJOMBE
62741,Kilimanjaro
56585,Kagera
56513,Tanga
21641,Mara
10453,Arusha
25724,Dar es Salaam
17975,Singida
62865,Dodoma
73910,SIMIYU
59181,Kagera
44793,Tanga
54530,Mwanza
39679,SIMIYU
5261,Pwani
44173,Dodoma
25987,GEITA
71799,Ruvuma
46172,NJOMBE
25561,NJOMBE
15532,Mara
27795,Rukwa
72466,Shinyanga
70072,Ruvuma
47594,Manyara
4766,Mbeya
16934,Shinyanga
23473,Kigoma
35706,Arusha
10688,Arusha
72298,Mbeya
19812,Lindi
3131,Arusha
26548,Kagera
61963,Mwanza
3261,SIMIYU
56281,Kigoma
15783,KATAVI
1658,Morogoro
42391,Dodoma
60379,Kagera
46379,Kigoma
22761,Mtwara
8146,Morogoro
2960,Tabora
43051,Tabora
63972,NJOMBE
45185,Pwani
42400,Ruvuma
48735,NJOMBE
12865,Rukwa
48542,Mara
69710,Manyara
64067,Morogoro
64677,Kigoma
5125,Kilimanjaro
26842,Morogoro
21485,Lindi
15142,Mwanza
52018,Tabora
24750,Kagera
40233,NJOMBE
63764,Ruvuma
27321,Ruvuma
46711,Kagera
67451,Kagera
9439,Kilimanjaro
60464,Mbeya
8349,Mbeya
45029,Mbeya
53879,Lindi
68877,Kigoma
71437,Mara
74067,Morogoro
10046,Pwani
39342,Kilimanjaro
4325,Morogoro
4413,Mbeya
39760,SONGWE
40706,Pwani
8324,NJOMBE
10449,Kilimanjaro
16661,Pwani
55472,Mwanza
58665,Ruvuma
56106,Mwanza
16921,Mara
65228,Tabora
51423,Dodoma
36681,Mbeya
11659,Kilimanjaro
67310,Kilimanjaro
9753,Kagera
49025,Morogoro
58962,Singida
46787,Mbeya
10782,Tabora
67936,Mbeya
3494,Tanga
47371,Singida
47559,GEITA
66656,Ruvuma
66701,SIMIYU
40753,Singida
14358,Arusha
40807,SIMIYU
49012,Pwani
13951,Kagera
71477,Morogoro
21071,Tabora
20231,Dodoma
62215,Shinyanga
63778,Kagera
11263,SONGWE
51502,SIMIYU
4612,Mwanza
66828,Morogoro
2409,Ruvuma
69303,Kilimanjaro
24983,Rukwa
45016,Tanga
69004,Singida
64933,Kigoma
63089,Kigoma
6593,Kagera
22544,Ruvuma
27742,Kagera
67740,Tanga
59372,Pwani
6814,NJOMBE
29864,Tanga
62592,Ruvuma
11642,Iringa
47164,Pwani
16225,Manyara
31791,Morogoro
5042,Mara
8014,Kigoma
31260,Lindi
50031,Mara
43006,Kigoma
19719,Morogoro
62828,Mbeya
24724,Morogoro
53494,Kilimanjaro
59590,Tanga
37948,Morogoro
9072,Mwanza
63332,Dodoma
71673,Tabora
21225,Ruvuma
63136,NJOMBE
35642,Arusha
61690,Mwanza
22364,Ruvuma
44586,Kigoma
9227,Lindi
50385,Dar es Salaam
25592,Rukwa
55044,Arusha
51328,Arusha
73143,Mbeya
10040,Tanga
68165,Mara
66178,Mwanza
65655,KATAVI
57028,GEITA
57308,Arusha
7556,Arusha
6085,Mtwara
64992,SONGWE
71727,Arusha
68201,Kilimanjaro
67053,NJOMBE
57984,Dodoma
2924,Kilimanjaro
18660,Kagera
10895,Mbeya
3011,Kigoma
68202,Arusha
34712,NJOMBE
72962,Kilimanjaro
31024,Rukwa
27757,Iringa
15587,Mwanza
18210,Lindi
31526,Mara
65216,Ruvuma
32387,Morogoro
33359,Tanga
38387,Mbeya
18349,NJOMBE
51390,Tabora
22273,Arusha
64315,GEITA
39371,Kagera
25073,Arusha
14808,Shinyanga
25685,Manyara
38708,SIMIYU
35566,Dar es Salaam
56210,Mara
7076,Ruvuma
63814,Mara
55539,Lindi
44004,Morogoro
55970,Kilimanjaro
8865,Iringa
31793,Iringa
34279,Iringa
57345,Pwani
30697,Kagera
26194,Iringa
61201,Kagera
12590,Mbeya
26005,NJOMBE
61949,Singida
25426,Rukwa
18935,Mbeya
73742,Singida
10955,Shinyanga
46409,Pwani
10249,Ruvuma
1044,NJOMBE
36217,Arusha
7131,Kilimanjaro
54934,SIMIYU
36209,Kagera
31022,Arusha
61451,Singida
48190,KATAVI
64549,GEITA
16867,Tabora
12953,KATAVI
9923,NJOMBE
68875,Kilimanjaro
48984,Morogoro
57007,Arusha
41308,Arusha
38191,Kilimanjaro
36493,Lindi
71096,Kilimanjaro
37256,Lindi
39208,Arusha
40430,SIMIYU
20106,Morogoro
71672,Rukwa
21374,Kigoma
43421,Rukwa
28081,Tanga
54359,NJOMBE
24148,NJOMBE
67785,Dodoma
36008,Morogoro
25664,Kilimanjaro
22579,SIMIYU
12957,NJOMBE
72304,Mwanza
10535,Morogoro
43045,Singida
58936,Kilimanjaro
43837,Dodoma
48054,Kilimanjaro
72802,Mbeya
21582,SIMIYU
17966,Morogoro
72658,Pwani
35598,Singida
62733,Kagera
739,Mara
18515,Manyara
68102,KATAVI
68352,Mara
5786,Mbeya
40298,Arusha
32128,Arusha
2928,Mtwara
47585,SIMIYU
11323,Singida
58505,Kigoma
4404,Dodoma
55552,Kilimanjaro
9350,Iringa
57264,Mwanza
65376,Kilimanjaro
39506,Pwani
72878,KATAVI
10194,Tabora
44911,Kagera
65852,Arusha
58544,Arusha
36000,Ruvuma
64680,Rukwa
57710,Kilimanjaro
29253,Manyara
33276,NJOMBE
14540,Mbeya
64899,NJOMBE
33734,Kilimanjaro
45924,Mtwara
69978,Iringa
66463,Mtwara
3630,Arusha
3744,Tabora
24159,Singida
6641,Manyara
45802,SONGWE
53289,Rukwa
27620,SIMIYU
3666,SIMIYU
40723,Kigoma
23753,Lindi
2819,Mtwara
44089,Kilimanjaro
60231,Morogoro
67700,Pwani
36457,Pwani
55955,Morogoro
46406,KATAVI
32071,SIMIYU
26787,Ruvuma
60474,Arusha
33158,Iringa
32482,Kagera
41394,SIMIYU
6312,Arusha
59800,Kigoma
72759,Morogoro
46333,Morogoro
6129,Lindi
69892,Kilimanjaro
15576,Morogoro
58120,Mbeya
27499,Tanga
53388,Kilimanjaro
58796,Tabora
70623,Tanga
16358,Kilimanjaro
49912,NJOMBE
60127,Rukwa
3209,Manyara
69403,Dodoma
45891,Mbeya
14671,Mwanza
26481,Kagera
31715,Kagera
72227,Kigoma
66502,Mara
4013,Mwanza
61860,Kagera
1755,Kilimanjaro
14065,Kilimanjaro
2537,Mbeya
72717,Morogoro
9767,Kigoma
62087,Pwani
63239,Morogoro
56475,Morogoro
61057,Mtwara
34184,NJOMBE
73465,KILIMANJARO
61212,Iringa
8767,Ruvuma
55401,KATAVI
39082,SIMIYU
58674,NJOMBE
58238,Kigoma
12864,NJOMBE
39514,Kilimanjaro
60063,Dodoma
21139,Tabora
27508,NJOMBE
74192,Tanga
13210,SIMIYU
25210,Arusha
50932,Iringa
45919,Kilimanjaro
45874,Mbeya
30603,Dodoma
60242,Ruvuma
14037,Tanga
48949,Dar es Salaam
39543,Kagera
55063,Lindi
55499,Pwani
9337,Mwanza
37178,Mara
57751,Arusha
44629,Morogoro
39946,Shinyanga
69797,Kagera
9040,Morogoro
66422,Pwani
31989,Arusha
42219,SIMIYU
1155,Ruvuma
6494,Manyara
20479,Rukwa
7615,Kigoma
63783,Shinyanga
55457,Morogoro
45693,Iringa
68885,Iringa
47420,Mara
38927,Mwanza
72683,Mwanza
61291,Morogoro
64226,Tanga
58670,NJOMBE
9876,Tanga
26385,Kilimanjaro
16632,Tabora
43630,Morogoro
41392,Dar es Salaam
3303,Manyara
9177,Pwani
31284,Mwanza
72201,Morogoro
333,Mara
24503,Mtwara
13457,Ruvuma
69333,GEITA
26865,Arusha
49691,Arusha
6613,Tabora
40728,Manyara
16344,Singida
69668,GEITA
62772,Singida
11771,Kagera
34993,Mwanza
42144,Kigoma
31039,Ruvuma
18476,Arusha
58040,Tabora
40388,Lindi
30458,Kilimanjaro
17196,Rukwa
56291,Singida
26534,Morogoro
51671,Arusha
68784,Pwani
70047,Iringa
63006,Kilimanjaro
19617,Kagera
19272,Dodoma
68157,Ruvuma
28808,Pwani
37821,Morogoro
5190,NJOMBE
44624,Tanga
26319,Singida
47037,Mbeya
10543,Pwani
41861,Dodoma
42933,Mbeya
25039,Mwanza
33794,Dodoma
27439,Lindi
39184,Kilimanjaro
63732,Dodoma
8957,Kilimanjaro
3477,NJOMBE
47602,Rukwa
15855,Mbeya
57554,Manyara
66557,NJOMBE
16732,Shinyanga
18035,Arusha
31386,Morogoro
40454,Kilimanjaro
13936,Mara
19203,Shinyanga
57557,SONGWE
18447,Lindi
54761,Mara
69836,Kagera
40743,Singida
68785,Morogoro
38345,Kagera
20165,Mara
31821,Mara
597,Kilimanjaro
62374,Ruvuma
6769,Iringa
73783,NJOMBE
19478,Kilimanjaro
58822,Manyara
48796,Iringa
49251,Arusha
43200,KATAVI
10334,NJOMBE
47313,Kigoma
64515,Lindi
22987,Pwani
68240,SIMIYU
38926,Mbeya
59901,Mbeya
18541,Singida
41279,Iringa
58086,Kagera
55591,Mtwara
25627,Mbeya
30192,GEITA
30280,Kilimanjaro
36090,Lindi
21407,Singida
13237,GEITA
8705,Arusha
41443,Kigoma
51109,Iringa
16948,KATAVI
42893,Morogoro
5368,NJOMBE
65386,Tabora
69874,NJOMBE
50272,Rukwa
11177,Morogoro
22752,SIMIYU
17162,NJOMBE
13487,Kagera
43864,Manyara
17604,Mbeya
61779,Shinyanga
40746,Kagera
40531,Kagera
56843,Mbeya
6561,GEITA
52969,Manyara
21555,Tanga
1208,Iringa
6525,Arusha
29416,SIMIYU
30518,Mara
31207,Mbeya
27216,Lindi
48153,Kagera
45085,Tanga
27814,Dodoma
1886,Arusha
46810,Mbeya
61602,Ruvuma
37267,Kagera
65753,Shinyanga
12947,Kilimanjaro
28082,Mtwara
50147,Kilimanjaro
12810,NJOMBE
18101,Mara
65275,Kilimanjaro
8404,Morogoro
52221,Kigoma
56995,Kigoma
65178,Kagera
70352,SIMIYU
837,Ruvuma
54129,Arusha
57315,Kagera
12882,NJOMBE
42251,Kilimanjaro
64544,Rukwa
16581,Morogoro
37397,Kilimanjaro
4318,Tanga
40594,Iringa
20192,GEITA
2300,Singida
16747,Tabora
47338,Pwani
25318,Kigoma
66219,Kigoma
16110,Shinyanga
59057,Mtwara
46189,Kigoma
20405,Morogoro
56925,Ruvuma
13279,Lindi
38877,Tabora
27823,Mwanza
22150,Arusha
34965,Arusha
28696,Tanga
61066,Lindi
14132,Kilimanjaro
27801,NJOMBE
148,Lindi
11745,Tanga
56714,Morogoro
17999,Iringa
50263,Tanga
29034,Kagera
9344,Tabora
42090,Mbeya
41449,Morogoro
29335,NJOMBE
47923,Singida
32941,Dodoma
52124,SIMIYU
3384,Singida
43373,Iringa
22344,Tabora
67183,Iringa
4756,Kilimanjaro
69709,Ruvuma
10982,Kigoma
46786,Mara
27935,Shinyanga
52225,Morogoro
50358,Dodoma
5920,Arusha
12367,Shinyanga
783,Mbeya
51331,Mbeya
37528,Ruvuma
12355,GEITA
11722,Kagera
60398,Kagera
27449,SIMIYU
47578,Mara
45582,Kilimanjaro
15637,Mtwara
32003,Mbeya
57865,Tanga
52261,Morogoro
43956,Singida
46003,Iringa
59973,Rukwa
22326,NJOMBE
50720,Manyara
53841,SIMIYU
61429,Mtwara
56437,Dodoma
68647,Dar es Salaam
7300,Kagera
30619,Mbeya
19716,Kigoma
9837,Tanga
53268,Lindi
20271,Mbeya
32157,Tanga
15422,Morogoro
5719,Morogoro
48232,Shinyanga
18429,Morogoro
72686,Dodoma
34321,Arusha
20972,Lindi
56942,Mwanza
12037,Kilimanjaro
66011,Morogoro
32951,GEITA
31536,Mwanza
59770,MWANZA
6289,Rukwa
71110,Mara
25594,Iringa
35173,Mbeya
52385,Rukwa
64946,Kigoma
1176,Kilimanjaro
27811,Arusha
20543,Pwani
42910,Kilimanjaro
38246,Tabora
62197,Morogoro
38730,SIMIYU
21072,Singida
6184,Kigoma
1080,Kigoma
4864,Kilimanjaro
12008,Singida
30882,SIMIYU
21822,Mara
20510,MWANZA
40496,Tanga
32087,Kilimanjaro
55704,Dodoma
55450,Kigoma
4859,Morogoro
11071,Arusha
19851,Shinyanga
4934,Morogoro
15610,Singida
6631,Ruvuma
32174,Rukwa
70306,Dodoma
63624,Mwanza
69263,Ruvuma
51484,Iringa
34238,Kagera
63546,Mtwara
16983,KATAVI
29256,Pwani
5490,Kilimanjaro
6103,Morogoro
35062,Arusha
50839,Singida
54402,Shinyanga
5815,Kilimanjaro
20790,Kilimanjaro
55099,Arusha
40443,Morogoro
37103,Morogoro
6143,Kagera
17655,SIMIYU
38791,Arusha
36773,Kilimanjaro
8838,Tanga
66021,Morogoro
6097,Mtwara
12356,Tanga
30816,Kilimanjaro
60892,Manyara
29362,Lindi
17804,Dodoma
66221,SIMIYU
20894,Mwanza
54940,SIMIYU
70849,Iringa
36764,Kigoma
54987,Kigoma
45452,Lindi
61203,Ruvuma
48280,Morogoro
54646,Kagera
38237,SIMIYU
64184,Kigoma
14875,Morogoro
32309,Kigoma
10253,Kilimanjaro
45473,Kilimanjaro
51958,Tabora
292,Mwanza
30569,Ruvuma
50197,Arusha
37913,Kilimanjaro
57552,Morogoro
32520,SONGWE
36044,Ruvuma
74073,Mbeya
40604,Arusha
17272,Mbeya
65344,Mwanza
34165,Kigoma
33975,Dar es Salaam
1510,Mara
74229,Kilimanjaro
39357,Lindi
27524,Morogoro
74139,Pwani
56007,Shinyanga
43404,Manyara
8741,Arusha
69198,SIMIYU
55409,Singida
24395,SIMIYU
67419,NJOMBE
4865,Iringa
30123,NJOMBE
7413,GEITA
39960,KATAVI
71925,Kilimanjaro
56181,Arusha
57810,Singida
57462,Kagera
69959,Dodoma
11713,Lindi
29115,Kilimanjaro
45640,Pwani
56053,SIMIYU
33785,Ruvuma
56127,Mtwara
8933,Iringa
72836,Dodoma
26478,Mbeya
19794,Kilimanjaro
36318,Kilimanjaro
67899,Kilimanjaro
69332,Tabora
32650,Iringa
12939,Mbeya
8525,Mwanza
61633,Mwanza
54015,Tabora
31811,Lindi
9891,Kilimanjaro
31157,Mwanza
6290,Manyara
20289,Kigoma
1266,Mbeya
34052,Kigoma
43840,SIMIYU
14236,Kagera
42456,Shinyanga
35191,Mbeya
28088,Morogoro
7813,Lindi
65300,Kagera
30411,Morogoro
28750,Tabora
20407,GEITA
64361,Ruvuma
73815,Tabora
39,Tanga
64770,GEITA
16796,Kagera
50847,Singida
24869,Pwani
28310,Tanga
61960,Tanga
18565,Morogoro
72626,Arusha
2663,Mwanza
70013,Iringa
1823,Singida
58856,Tanga
62240,Arusha
49891,Pwani
4446,Mara
836,Tanga
632,Tabora
11595,Kigoma
2355,NJOMBE
12691,Tanga
49321,Pwani
54172,Mwanza
34156,Morogoro
42878,Rukwa
28400,Pwani
38371,NJOMBE
68322,Ruvuma
53246,Morogoro
48926,Dodoma
59620,Pwani
72863,Kigoma
58028,Mara
57047,Arusha
59384,Mara
71141,Arusha
10223,Morogoro
39185,Iringa
1230,Dodoma
72402,Tanga
34464,Dodoma
11850,Dodoma
14142,Dodoma
38094,Lindi
25451,Manyara
37630,Mbeya
12305,Morogoro
8088,Pwani
14070,Mwanza
29263,Kigoma
45713,Kagera
4010,Tanga
21393,Mwanza
41623,NJOMBE
8368,SIMIYU
36363,Kagera
61303,Rukwa
436,Dodoma
14311,Manyara
56177,Kagera
1402,Manyara
24202,Mwanza
50937,Tabora
67044,NJOMBE
67425,Tabora
22994,Morogoro
69758,GEITA
42311,KATAVI
71372,Mtwara
6936,Singida
34384,Kilimanjaro
48148,Shinyanga
12817,Pwani
70534,SONGWE
33797,Manyara
38151,Singida
27376,Arusha
45893,Pwani
53632,Mbeya
29493,Mbeya
60503,Mbeya
66740,Mbeya
42460,SONGWE
30760,Tabora
14603,Rukwa
33631,Iringa
3471,Mwanza
40395,Dodoma
20374,Rukwa
33189,Pwani
43245,NJOMBE
57302,Arusha
27572,Pwani
63112,Mbeya
37360,Lindi
54440,Morogoro
49112,Pwani
23588,Ruvuma
71473,SONGWE
7822,Kilimanjaro
44969,Singida
59981,Kilimanjaro
60556,Pwani
30895,Dodoma
45240,Lindi
48034,Pwani
25050,Kilimanjaro
60008,Tanga
66065,Mbeya
17832,Kilimanjaro
28168,Arusha
39314,Morogoro
5826,Arusha
24089,GEITA
51262,Kigoma
11958,Tabora
38885,Mbeya
60304,Kigoma
31934,Arusha
45764,Tabora
48801,Tanga
41240,Pwani
1736,NJOMBE
57065,Kagera
2161,Ruvuma
892,NJOMBE
58648,Tanga
32629,Tanga
24109,Dodoma
12836,Arusha
21005,SONGWE
70446,Mara
28073,Singida
66245,Dodoma
63157,Tanga
28433,Arusha
12960,Kigoma
27543,Kagera
33271,Singida
48366,Kagera
35114,KATAVI
21627,Morogoro
61234,Morogoro
34906,NJOMBE
26835,Arusha
24098,Arusha
10617,Rukwa
43703,Morogoro
39480,Pwani
20455,SIMIYU
46713,Mbeya
41376,SIMIYU
54958,SONGWE
58756,Kagera
6547,Tabora
54046,Mbeya
68121,Shinyanga
34326,Arusha
6834,Iringa
69865,GEITA
6795,Dodoma
69467,Mara
69818,Ruvuma
44749,Iringa
2853,GEITA
61133,Ruvuma
25061,Arusha
64434,NJOMBE
42600,Morogoro
70021,Morogoro
7920,Kilimanjaro
20551,Tanga
57483,Mara
47032,Singida
59940,Kilimanjaro
11464,Kagera
58113,Arusha
59173,Kagera
42155,Rukwa
30162,Shinyanga
9222,Mtwara
42030,Tabora
19119,Kilimanjaro
3768,Pwani
50632,Dodoma
2379,NJOMBE
39534,SIMIYU
64915,Tabora
23602,Pwani
48059,Tabora
32505,Lindi
42447,Arusha
24227,Lindi
61313,Pwani
53231,NJOMBE
19095,GEITA
25682,Iringa
42394,Tabora
46619,Ruvuma
71836,Mara
23189,Mtwara
46414,Tabora
4257,Dar es Salaam
65162,Dodoma
34576,Mbeya
61185,Kagera
7473,Kilimanjaro
49945,Rukwa
47120,SONGWE
10786,Shinyanga
9438,Shinyanga
68648,Lindi
33097,Mtwara
71213,Lindi
50704,Arusha
60054,Ruvuma
25871,Mtwara
64720,Lindi
36941,Pwani
39207,SIMIYU
32205,Mwanza
2350,Arusha
33941,Mbeya
34948,Dodoma
7369,Singida
58182,Manyara
59514,Arusha
40929,NJOMBE
62365,Dodoma
37131,NJOMBE
20087,GEITA
55036,Dodoma
27786,Mwanza
59218,NJOMBE
55429,Arusha
67107,Mbeya
37016,Kagera
20300,Tanga
46226,Kagera
21905,Rukwa
28267,SIMIYU
40901,Kigoma
47899,Kigoma
5991,Manyara
70668,SIMIYU
58571,Tanga
32504,Mtwara
29149,SIMIYU
61296,Pwani
36780,Lindi
66441,Tanga
29458,Mwanza
40041,Pwani
24599,Shinyanga
31480,Kilimanjaro
24852,Arusha
1421,Shinyanga
44728,Mtwara
7523,Kagera
14341,Mara
42160,Kilimanjaro
5964,Arusha
17748,Arusha
26407,Kigoma
32758,Mbeya
21115,Mtwara
25711,Mtwara
46140,Arusha
70975,NJOMBE
52532,Morogoro
28000,Shinyanga
37972,Morogoro
6605,Mara
35689,Shinyanga
30224,Iringa
24767,Kigoma
68735,Tanga
59277,Mara
17065,Shinyanga
41314,Pwani
8156,Dar es Salaam
51334,Mtwara
68005,Mbeya
29141,SONGWE
46015,Kagera
662,KILIMANJARO
66639,SONGWE
47372,Pwani
35088,Kilimanjaro
41598,Morogoro
73787,Mbeya
64494,Ruvuma
42711,Manyara
18693,Iringa
31563,Kagera
49005,Shinyanga
48939,Kilimanjaro
62907,GEITA
34871,Ruvuma
20764,SIMIYU
67137,Mbeya
71923,NJOMBE
34196,Iringa
13641,Shinyanga
52246,SIMIYU
40714,NJOMBE
48544,Kagera
47675,NJOMBE
29142,Shinyanga
37878,Mbeya
14124,Morogoro
17304,Pwani
14171,Singida
42169,SONGWE
57192,Mbeya
54313,Lindi
13213,NJOMBE
72443,GEITA
52443,Iringa
4054,GEITA
10912,Rukwa
48732,Singida
6640,Ruvuma
28192,NJOMBE
21175,Lindi
50845,Kagera
2315,Kigoma
34374,Mwanza
65245,Dodoma
54074,Mbeya
66216,Mwanza
28090,NJOMBE
52233,Kigoma
33073,Kilimanjaro
14984,SIMIYU
50816,Pwani
31552,Mtwara
67987,Kagera
72081,Manyara
19059,Ruvuma
10588,Dodoma
41847,Arusha
73739,Morogoro
40037,Morogoro
27150,Mara
29169,Tabora
8538,Mbeya
248,Mara
51419,Mtwara
50706,Kagera
515,Morogoro
45609,Mbeya
51347,Tanga
52966,Dodoma
17633,Iringa
47821,Morogoro
15229,Manyara
53610,Dodoma
44977,Dodoma
6239,Kagera
31120,Morogoro
43440,NJOMBE
29568,Arusha
43491,Dar es Salaam
8282,Kigoma
9152,SONGWE
29779,Tanga
11219,Kilimanjaro
73409,Dar es Salaam
48039,Dar es Salaam
12151,Mara
41619,NJOMBE
63784,Arusha
11966,Arusha
57473,Ruvuma
21721,NJOMBE
43720,Mara
70312,GEITA
57367,Lindi
62514,Arusha
64086,Rukwa
35054,Mara
4359,Tabora
52736,Mwanza
12971,Shinyanga
43771,Kilimanjaro
46092,Singida
36568,Mtwara
32060,Mbeya
70171,Mara
540,Singida
13245,Singida
25168,Kigoma
52497,Singida
63816,Morogoro
24101,Dodoma
63128,Tabora
60003,Kilimanjaro
53415,Kigoma
63026,Arusha
74058,SIMIYU
47339,Singida
71931,Lindi
6559,Kagera
35141,Arusha
38445,Mbeya
22944,Kigoma
20352,Kilimanjaro
31507,Mbeya
33058,Ruvuma
34148,Mtwara
49347,Morogoro
28679,Ruvuma
14279,Kilimanjaro
71775,Kagera
8644,Arusha
53087,Kagera
67161,Mbeya
65408,Kigoma
48739,Iringa
27995,Kagera
13102,Singida
71597,SONGWE
34592,Kagera
15272,Pwani
984,Shinyanga
8820,Kigoma
16395,Tabora
15493,Arusha
23339,NJOMBE
72506,Kilimanjaro
58513,Shinyanga
70898,Morogoro
64400,Kagera
43741,Mara
3410,Mbeya
57733,Mara
41252,Mbeya
37514,Manyara
48030,Mbeya
26563,Shinyanga
15936,Mbeya
30094,NJOMBE
37578,Singida
59640,Dodoma
44076,Kilimanjaro
20591,Rukwa
21163,Ruvuma
422,Mara
68947,Kagera
58358,Tanga
14040,Kagera
60207,Shinyanga
4031,Kilimanjaro
50763,Kilimanjaro
44861,SONGWE
3234,Arusha
63523,Kilimanjaro
9544,Ruvuma
7050,Mbeya
13090,Mtwara
24732,Kagera
39026,Kigoma
66062,Kagera
71619,Mara
1161,SIMIYU
49199,Dodoma
69713,NJOMBE
19868,Pwani
63153,Ruvuma
32367,Lindi
34977,Lindi
24514,Ruvuma
72409,Ruvuma
71478,Kagera
25612,Arusha
47397,Mwanza
19832,Singida
58189,Arusha
68088,Dar es Salaam
30160,Kigoma
50065,Tanga
56963,Mwanza
27803,Lindi
29539,Pwani
47619,Dar es Salaam
73719,Iringa
68943,Tabora
39724,Mara
57965,Rukwa
47093,NJOMBE
33230,Kagera
73537,Shinyanga
51312,Mwanza
30814,Dodoma
7049,Arusha
22792,Mbeya
49833,Iringa
8658,Kigoma
27472,Pwani
10613,Mwanza
39988,Kigoma
73822,NJOMBE
25276,Shinyanga
7881,Arusha
46689,Tanga
20574,Dodoma
22704,Pwani
57840,NJOMBE
27559,Dodoma
5461,Kigoma
18268,Kilimanjaro
41012,SIMIYU
44744,Singida
73054,Kilimanjaro
7395,Morogoro
44344,Lindi
56046,Ruvuma
41172,Iringa
67983,Ruvuma
67372,Kilimanjaro
17984,Mbeya
64994,SIMIYU
73278,NJOMBE
35855,Mtwara
22043,Pwani
421,Mbeya
65831,Dar es Salaam
72791,Pwani
56282,Kigoma
22165,Mbeya
23812,Kilimanjaro
34678,Mwanza
69458,Shinyanga
7218,Kilimanjaro
54039,Kigoma
56807,Kilimanjaro
26365,Manyara
22024,Kagera
69771,Kilimanjaro
22755,Iringa
37792,Rukwa
50337,GEITA
48797,Lindi
34821,Mtwara
49554,Kilimanjaro
65559,SONGWE
6072,Iringa
44521,Ruvuma
68858,Kilimanjaro
60552,Ruvuma
10615,Kilimanjaro
41030,Mwanza
31492,Manyara
33836,Kagera
49403,Mbeya
40370,NJOMBE
30003,Kilimanjaro
19978,Kagera
48170,GEITA
29960,Kigoma
28738,Dodoma
66145,Kagera
43592,GEITA
58130,Dar es Salaam
58296,Singida
47499,Ruvuma
65859,Manyara
28044,Tabora
36251,Kagera
9237,Kilimanjaro
64971,Tanga
20723,Singida
59529,Tabora
17122,Mara
57898,Dodoma
56849,Tabora
19403,Mara
8194,SIMIYU
69174,Kagera
68071,Kigoma
8487,Kagera
35271,Kigoma
43474,Tabora
62158,Dar es Salaam
33515,SIMIYU
6884,Lindi
33641,Mtwara
24131,Dodoma
39334,Kilimanjaro
40784,Tanga
35401,Mwanza
67647,Arusha
16651,Arusha
27510,Shinyanga
40650,Manyara
25164,SIMIYU
21006,Kigoma
72899,Arusha
17560,Ruvuma
45168,Mtwara
60982,Kagera
64480,Kilimanjaro
67031,Pwani
3884,Mtwara
65353,SIMIYU
35109,Kilimanjaro
34074,Mtwara
813,Lindi
29038,Tabora
51169,Mtwara
42449,Mtwara
69903,Kigoma
49946,Mbeya
53834,Lindi
30062,Kagera
38721,Mwanza
12263,Kigoma
35499,Arusha
57730,Kilimanjaro
31591,Kilimanjaro
784,Kagera
55711,Dodoma
5335,NJOMBE
39412,NJOMBE
69988,Kigoma
44080,Tabora
23892,Arusha
11812,Mara
64597,Kilimanjaro
35102,Rukwa
33308,Tabora
5284,Mbeya
60427,NJOMBE
44722,Mwanza
490,Ruvuma
27581,Ruvuma
51761,Mara
61454,Morogoro
50202,Arusha
38115,Kagera
58430,Ruvuma
7679,SIMIYU
65095,Mara
62449,NJOMBE
52796,Mbeya
66924,Tanga
34992,Arusha
57577,Pwani
59338,Morogoro
64941,Iringa
1307,Pwani
43609,Arusha
7662,Morogoro
39089,Mbeya
62983,Kagera
59823,Pwani
36925,NJOMBE
61354,Pwani
38983,Arusha
7121,Rukwa
73931,Ruvuma
57582,Kilimanjaro
53023,Kagera
42653,Tanga
62515,SIMIYU
20819,Kigoma
1304,Kigoma
15792,Kilimanjaro
58199,Arusha
53127,Morogoro
72008,NJOMBE
